lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,canonical_smiles
P,mesityl,mesityl,C1,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C1><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C2,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C3,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C4,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C5,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C5><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C6,pentafluorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C6><LA1_pentafluorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(F)c(F)c(F)c(F)c2F)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C1,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C1><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C2,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C3,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C4,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C5,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C5><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C6,pentachlorophenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C6><LA1_pentachlorophenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C1,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C1><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C2,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C3,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C4,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C5,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C5><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C6,pentachlorophenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C6><LA1_pentachlorophenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C1,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C1><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C2,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C2><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C3,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C3><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C4,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C4><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C5,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C5><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,mesityl,C6,bis_cf3_phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_mesityl><LINKER_C6><LA1_bis_cf3_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCCB(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C)cc(C)cc2C)c(C)c1
P,mesityl,tert_butyl,C1,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C2,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C3,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C4,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C5,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CCCCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C6,phenyl,phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_phenyl>,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2ccccc2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C1,phenyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)cc1
P,mesityl,tert_butyl,C2,phenyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)cc1
P,mesityl,tert_butyl,C3,phenyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)cc1
P,mesityl,tert_butyl,C4,phenyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)cc1
P,mesityl,tert_butyl,C5,phenyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)cc1
P,mesityl,tert_butyl,C6,phenyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)cc1
P,mesityl,tert_butyl,C1,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1
P,mesityl,tert_butyl,C2,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1
P,mesityl,tert_butyl,C3,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1
P,mesityl,tert_butyl,C4,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1
P,mesityl,tert_butyl,C5,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1
P,mesityl,tert_butyl,C6,phenyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccccc2)c(C)c1
P,mesityl,tert_butyl,C1,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C2,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C3,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C4,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C5,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCCCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C6,phenyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C1,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C2,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C3,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C4,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C5,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C6,phenyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_pentachlorophenyl>,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C1,phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CB(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C2,phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCB(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C3,phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCB(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C4,phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCB(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C5,phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCB(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C6,phenyl,bis_cf3_phenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_phenyl><LA2_bis_cf3_phenyl>,Cc1cc(C)c(P(CCCCCCB(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)(C)C)c(C)c1
P,mesityl,tert_butyl,C1,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccc(C)cc2)cc1
P,mesityl,tert_butyl,C2,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccc(C)cc2)cc1
P,mesityl,tert_butyl,C3,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccc(C)cc2)cc1
P,mesityl,tert_butyl,C4,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccc(C)cc2)cc1
P,mesityl,tert_butyl,C5,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccc(C)cc2)cc1
P,mesityl,tert_butyl,C6,p_tolyl,p_tolyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2ccc(C)cc2)cc1
P,mesityl,tert_butyl,C1,p_tolyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1
P,mesityl,tert_butyl,C2,p_tolyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1
P,mesityl,tert_butyl,C3,p_tolyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1
P,mesityl,tert_butyl,C4,p_tolyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1
P,mesityl,tert_butyl,C5,p_tolyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1
P,mesityl,tert_butyl,C6,p_tolyl,mesityl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(C)cc(C)cc2C)cc1
P,mesityl,tert_butyl,C1,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1
P,mesityl,tert_butyl,C2,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1
P,mesityl,tert_butyl,C3,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1
P,mesityl,tert_butyl,C4,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1
P,mesityl,tert_butyl,C5,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1
P,mesityl,tert_butyl,C6,p_tolyl,pentafluorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(F)c(F)c(F)c(F)c2F)cc1
P,mesityl,tert_butyl,C1,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C1><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
P,mesityl,tert_butyl,C2,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C2><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
P,mesityl,tert_butyl,C3,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
P,mesityl,tert_butyl,C4,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C4><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
P,mesityl,tert_butyl,C5,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C5><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
P,mesityl,tert_butyl,C6,p_tolyl,pentachlorophenyl,<LB_P><LB1_mesityl><LB2_tert_butyl><LINKER_C6><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCCCP(c2c(C)cc(C)cc2C)C(C)(C)C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
